tweet_id,content,annotator,confidence,clean_tweets,originaltext,AgreedSentiment,classname
1.2778702498666004e+18,,maryamsabubakar53@gmail.com,1.0,lol 😂 ana kaftin sunah kyaftin 🚶,@bbchausa Lol 😂 Ana Kaftin sunah Kyaftin 🚶,NEUTRAL,Code-mix
1.278595257958097e+18,,maryamsabubakar53@gmail.com,1.0,wai dama haryanzu ana irga masu corona ne ikon allah🤔,@bbchausa Wai dama haryanzu ana irga masu corona ne?? Ikon Allah🤔,NEUTRAL,Code-mix
1.255115750962008e+18,,maryamsabubakar53@gmail.com,1.0,shi ai mungani a tasa fuskar jiya a life broadcast 😏,@bbchausa Shi ai mungani a tasa fuskar jiya a life broadcast 😏,NEUTRAL,Code-mix
1.2954255556896236e+18,,maryamsabubakar53@gmail.com,1.0,hajiya a tafi dani please 😩😆,"@Rahma_sadau @hadisirika @BashirAhmaad Hajiya, a tafi dani please 😩😆",NEUTRAL,Code-mix
1.3248022874752696e+18,,maryamsabubakar53@gmail.com,1.0,wai duk follow train kukayi 😂😂,"@bbchausa Wai ""duk follow train kukayi"" 😂😂",NEUTRAL,Code-mix
1.33e+18,,maryamsabubakar53@gmail.com,1.0,manyan arewa ku taima kemu insecurity 🙏,@FalaluDorayi Manyan arewa ku taima kemu#End insecurity 🙏,NEUTRAL,Code-mix
1.2840913995504435e+18,,maryamsabubakar53@gmail.com,1.0,to ina labarin corona🤣😃,@bbchausa To Ina labarin Corona??🤣😃,NEUTRAL,Code-mix
1.3262606710807634e+18,,maryamsabubakar53@gmail.com,1.0,devition ta yadda kika koma kuma🤐,@Rahma_sadau Devition Ta yadda kika koma kuma.🤐,NEUTRAL,Code-mix
1.1225932390164562e+18,,maryamsabubakar53@gmail.com,0.8918804526,lol 😂 a mariya film season 2 kenan,@bbchausa Lol 😂 A MARIYA film season 2 kenan ?,NEUTRAL,Code-mix
1.2551332684181996e+18,,maryamsabubakar53@gmail.com,1.0,coronavirus kwararrun likitoci sun yi wa kano tsinke 👉,@bbchausa Coronavirus: Kwararrun likitoci sun yi wa Kano tsinke 👉 https://t.co/hi5g3j64bp https://t.co/R9JEfMBkgM,NEUTRAL,Code-mix
1.2578131257237627e+18,,maryamsabubakar53@gmail.com,1.0,wae a ina ake ciyoo bashin nan nea yiwa allah nima a bani bashin nan saboda corona😫,@bbchausa Wae a ina ake ciyoo bashin nan ne....a yiwa Allah nima a bani bashin nan saboda corona😫,NEUTRAL,Code-mix
1.14745013375753e+18,,maryamsabubakar53@gmail.com,0.9865370989,shik zasu chase kenan 😂 😂,@bbchausa Shik zasu cha'se kenan 😂 😂,NEUTRAL,Code-mix
1.1505391569442488e+18,,maryamsabubakar53@gmail.com,0.9220581651,ashsha rahama this time we loose😱,@Rahma_sadau @NGSuperEagles Ashsha rahama this time we loose😱,NEUTRAL,Code-mix
1.2920901169414513e+18,,maryamsabubakar53@gmail.com,1.0,lallai kuwa shine wajerod din kam 😂😂,@bbchausa Lallai kuwa shine wajerod din kam 😂😂,NEUTRAL,Code-mix
1.31e+18,,maryamsabubakar53@gmail.com,1.0,gaba da gabanta 😅like and follow back,@bbchausa Gaba Da Gabanta 😅Like and Follow back,NEUTRAL,Code-mix
1.3116152974058086e+18,,maryamsabubakar53@gmail.com,1.0,aunty harda ke i thought banda ku ajin jiki😂,@Rahma_sadau @MBuhari Aunty @Rahma_sadau harda ke? I thought banda ku ajin jiki😂,NEUTRAL,Code-mix
1.2682424405044634e+18,,maryamsabubakar53@gmail.com,1.0,kai ammafa itama harijace mtum sha biyu kuma two months🙊,"@bbchausa Kai ammafa itama harijace Mtum sha biyu ,kuma two months🙊",NEUTRAL,Code-mix
1.2769494406502687e+18,,maryamsabubakar53@gmail.com,0.9856461287,😂😂sorry an karawa yan n power ne,@Rahma_sadau 😂😂sorry an karawa yan n power ne,NEUTRAL,Code-mix
1.2660247158833316e+18,,maryamsabubakar53@gmail.com,0.9523881078,yi jaa biyu 🚬 ka koma office babaa😂,@bbchausa Yi jaa biyu 🚬 Ka koma Office Babaa😂,NEUTRAL,Code-mix
1.2796622074003784e+18,,maryamsabubakar53@gmail.com,0.9358679652,🤣😅 lanle yan minista,@Rahma_sadau 🤣😅 Lanle yan minista,NEUTRAL,Code-mix
1.3193927625177375e+18,,maryamsabubakar53@gmail.com,1.0,pls kawai a siyar da nigeria din nn mah kawai 😂,@bbchausa Pls kawai a siyar da Nigeria din nn mah kawai 😂,NEUTRAL,Code-mix
1.341660524526887e+18,,maryamsabubakar53@gmail.com,1.0,kai nigeria ana rayuwar tom and jerry🤣🤣,@bbchausa Kai Nigeria ana rayuwar tom and jerry🤣🤣,NEUTRAL,Code-mix
1.293251578011562e+18,,maryamsabubakar53@gmail.com,1.0,intanet kalmar hausa ce 🤔,@bbchausa Intanet kalmar Hausa ce? 🤔,NEUTRAL,Code-mix
1.2943770945422418e+18,,maryamsabubakar53@gmail.com,1.0,is takwas ba bakwai ba 🤣🤣🤣,@Rahma_sadau Is takwas ba bakwai ba 🤣🤣🤣,NEUTRAL,Code-mix
1.2661256519013868e+18,,maryamsabubakar53@gmail.com,1.0,suna ga wani film wai shi kalan dangi😂,@washafatii Suna ga wani film wai shi kalan dangi😂,NEUTRAL,Code-mix
1.2688377150695916e+18,,maryamsabubakar53@gmail.com,1.0,bara naga mutum yayi knocking kofar gidan mu 😡😡😡,@bbchausa Bara naga mutum yayi knocking kofar gidan mu 😡😡😡,NEUTRAL,Code-mix
1.3442205858119148e+18,,maryamsabubakar53@gmail.com,1.0,amma nawa akayiwa ganduje just asking o😀,@bbchausa Amma nawa akayiwa ganduje just asking o😀,NEUTRAL,Code-mix
1.302575819705983e+18,,maryamsabubakar53@gmail.com,1.0,musbahu kuma 😄 amma kun kama da wuta kowa yana neman mafita kenan lol,@Hausafilmsnews Musbahu Kuma 😄 Amma kun Kama da wuta kowa Yana neman mafita kenan LOL,NEUTRAL,Code-mix
1.2839313875911025e+18,,maryamsabubakar53@gmail.com,1.0,wata miya sai a makwabta kasata nigeria ita yaushe zata fara nata tallafin covid19😂,@voahausa Wata miya sai a makwabta! Kasata NIGERIA ita yaushe zata fara nata tallafin covid-19?😂,NEUTRAL,Code-mix
1.304723235985068e+18,,maryamsabubakar53@gmail.com,1.0,rahama mapami now🤦‍♂️,"@Rahma_sadau Rahama, mapami now.🤦‍♂️",NEUTRAL,Code-mix
1.3113862426558917e+18,,maryamsabubakar53@gmail.com,0.9323266745,harna tina da great wall🤧🌚😂😂,@bbchausa Harna Tina da great Wall🤧🌚😂😂,NEUTRAL,Code-mix
1.3204319737357804e+18,,maryamsabubakar53@gmail.com,0.6934358478,yolawa suma sun shiga next level 😂😂😂,@bbchausa Yolawa suma sun shiga next level 😂😂😂,NEUTRAL,Code-mix
1.263966778528596e+18,,maryamsabubakar53@gmail.com,1.0,you have three lucid options 1 ko kaye azumin gobe 2 koh kaye sittin 60 3 ko kuma kafada da larabci 😂,@Rahma_sadau You have three lucid options: 1 ko Kaye azumin gobe 2 koh Kaye sittin 60 3 ko Kuma kafada da larabci 😂,NEUTRAL,Code-mix
1.3237594694661612e+18,,maryamsabubakar53@gmail.com,0.9710967541,im sorry rahama🥺❤️,@Rahma_sadau I'm sorry Rahama.🥺❤️,NEUTRAL,Code-mix
1.2860537238071132e+18,,maryamsabubakar53@gmail.com,1.0,shin ina maganin nan da suka qera na covid19😂😁,@RFI_Ha Shin ina maganin nan da suka qera na covid-19?😂😁,NEUTRAL,Code-mix
1.2551689737144402e+18,,maryamsabubakar53@gmail.com,1.0,maybe ganduje yasa mu ko 10bn ce idan anciyo😂😂,@bbchausa Maybe Ganduje yasa mu ko 10BN ce idan anciyo😂😂,NEUTRAL,Code-mix
1.2708369374028472e+18,,maryamsabubakar53@gmail.com,1.0,ok abunda yake gaban ku kenan ko 🚶🚶🚶,@bbchausa Ok abunda yake gaban ku kenan ko 🚶🚶🚶,NEUTRAL,Code-mix
1.2547836674082363e+18,,maryamsabubakar53@gmail.com,1.0,yau nasan xai kada cema yan nigeria 🇳🇬 pick 2 ku hada general market guda 2,"@bbchausa @MBuhari Yau nasan xai kada cema ‘Yan Nigeria 🇳🇬 Pick 2, ku hada general market guda 2",NEUTRAL,Code-mix
1.2785625149897032e+18,,maryamsabubakar53@gmail.com,1.0,munshiga next level 😅😅,@bbchausa Munshiga next level 😅😅,NEUTRAL,Code-mix
1.278822488873603e+18,,maryamsabubakar53@gmail.com,1.0,ammn kamar really extra ne a hannunsa 🤔,@bbchausa Ammn kamar really extra ne a hannunsa 🤔,NEUTRAL,Code-mix
1.2712288637046784e+18,,maryamsabubakar53@gmail.com,1.0,lol 😂 ai mu munsani masu kudi a kasa shen ketare,@bbchausa Lol 😂 ai mu munsani masu kudi a kasa Shen ketare,NEUTRAL,Code-mix
1.2584746219318477e+18,,maryamsabubakar53@gmail.com,1.0,sooner or later he can x gonna dance with dem dan haka a cigaba d xaman gida kuma ayi t wanke hannu 🏃🏻‍♂️,@bbchausa Sooner or later he can x Gonna dance with dem Dan Haka a cigaba d xaman gida kuma ayi t wanke hannu 🏃🏻‍♂️,NEUTRAL,Code-mix
1.2583359976972902e+18,,maryamsabubakar53@gmail.com,1.0,wannan irin lamari na corona virus kam sai addua kawai mu namu daban ne dana sauran kasashe 👌👌,@bbchausa Wannan irin lamari na Corona virus kam sai addu'a kawai. Mu namu daban ne dana sauran kasashe. 👌👌,NEUTRAL,Code-mix
1.3052239271956316e+18,,maryamsabubakar53@gmail.com,1.0,zata tafi next week🤣,@Rahma_sadau Zata tafi next week🤣,NEUTRAL,Code-mix
1.271574909672665e+18,,maryamsabubakar53@gmail.com,1.0,wannan zance ne mai digon kalamai ok weve heard u we will see to that👴,"@Rahma_sadau Wannan zance ne mai digon kalamai, ok we've heard u, we will see to that👴",NEUTRAL,Code-mix
1.2583530836645435e+18,,maryamsabubakar53@gmail.com,1.0,lalle waye director din film din 🤔,@bbchausa Lalle waye director din film din 🤔,NEUTRAL,Code-mix
1.259706784429871e+18,,maryamsabubakar53@gmail.com,1.0,kai dj ab bahaushe ne kai fa kuma ita ma da hausa take maka tambaya sai wani eh ah make like is she not from voa😏😏,"@voahausa @Mss_Deeynah @Dj_Abba Kai Dj Ab bahaushe ne kai fa kuma ita ma da hausa take maka tambaya sai wani eh , ah make like is she not from VOA😏😏",NEUTRAL,Code-mix
1.3e+18,,maryamsabubakar53@gmail.com,1.0,gaskiya ne mudai yan testing ne 🤪🤪🤪,@Rahma_sadau Gaskiya ne mudai yan testing ne 🤪🤪🤪,NEUTRAL,Code-mix
1.3840873961200722e+18,,maryamsabubakar53@gmail.com,0.9854921103,who says yanxu ana wani azumi na marmari😕,@bbchausa who says yanxu ana wani Azumi na marmari😕,NEUTRAL,Code-mix
1.2623200946523791e+18,,maryamsabubakar53@gmail.com,1.0,wadannan sune masu corona din 🤔 akwai allah,@voahausa Wadannan sune masu Corona din 🤔 akwai Allah.,NEUTRAL,Code-mix
1.2979058967403274e+18,,maryamsabubakar53@gmail.com,1.0,kuma ake anfani da pos 🙄🤔,@bbchausa Kuma ake anfani da POS 🙄🤔,NEUTRAL,Code-mix
1.3849585396014367e+18,,maryamsabubakar53@gmail.com,0.486708492,is like dasu muka fara ai 🤧,@bbchausa Is like dasu muka fara ai 🤧,NEUTRAL,Code-mix
1.347111514608722e+18,,maryamsabubakar53@gmail.com,1.0,kudin kannywood dubai 😂,@washafatii Kudin kannywood dubai 😂,NEUTRAL,Code-mix
1.2686689055072174e+18,,maryamsabubakar53@gmail.com,1.0,yauwa rahama munajiran post na maryam booth 👌,@Rahma_sadau @officialdeezell Yauwa rahama munajiran post na Maryam booth 👌,NEUTRAL,Code-mix
1.272174874270761e+18,,maryamsabubakar53@gmail.com,1.0,ko cha yake cikin shirin film ne 👆😂,@bbchausa ko cha yake cikin shirin film ne 👆😂,NEUTRAL,Code-mix
1.2981865582317158e+18,,maryamsabubakar53@gmail.com,1.0,nidai chocolate idona ya gani 🚶,@bbchausa @MBuhari Nidai chocolate ido'na ya gani. 🚶,NEUTRAL,Code-mix
1.3500432570787348e+18,,maryamsabubakar53@gmail.com,1.0,kaii wannan dama yayantane 🙄 rahama come here how old a u,"@Rahma_sadau Kaii wannan dama yayantane! 🙄 rahama come here, how old a u?",NEUTRAL,Code-mix
1.3514681629450035e+18,,maryamsabubakar53@gmail.com,1.0,yanzu ya zaai da kujerar chairman din 😮,@bbchausa Yanzu ya za'ai da kujerar chairman din 😮,NEUTRAL,Code-mix
1.2729723347402342e+18,,maryamsabubakar53@gmail.com,1.0,tabbas zaifi twitter zukar data 😃,@bbchausa Tabbas zaifi twitter zukar data 😃,NEUTRAL,Code-mix
1.3920680158024376e+18,,maryamsabubakar53@gmail.com,0.9773253202,wai wane twitan dai tukuna🤔,@bbchausa Wai wane Twitan dai tukuna🤔,NEUTRAL,Code-mix
1.3489389588734853e+18,,maryamsabubakar53@gmail.com,1.0,rigakafi kahi magani amma banda na coronavirus 🙄🙄,@bbchausa Riga-kafi kahi magani amma banda na coronavirus 🙄🙄,NEUTRAL,Code-mix
1.3505606118187377e+18,,maryamsabubakar53@gmail.com,1.0,zaki yiwa mutane yadda suke so kenan a wannan film😊,@Ali_Nuhu_Fans @maryambooth Zaki yiwa mutane yadda suke so Kenan a wannan film😊,NEUTRAL,Code-mix
1.2666280546438513e+18,,maryamsabubakar53@gmail.com,1.0,zan dauki duk wani toothpick daza ayi anfani da shi a ranar bikin naki😂😂😂,@washafatii Zan dauki duk wani toothpick daza ayi anfani da shi a ranar bikin naki😂😂😂,NEUTRAL,Code-mix
1.2668015758901617e+18,,maryamsabubakar53@gmail.com,1.0,wannan news neh 🤔,@bbchausa Wannan news neh? 🤔,NEUTRAL,Code-mix
1.3552506207987958e+18,,maryamsabubakar53@gmail.com,1.0,lallaima kuwa suzo headquarter🇳🇬 👈🏻😁,"@bbchausa Lallaima kuwa, suzo headquarter🇳🇬 👈🏻😁",NEUTRAL,Code-mix
1.2675745907604193e+18,,maryamsabubakar53@gmail.com,1.0,the point is almuhajurun ba almajirai banei ❌,"@bbchausa the point is Almuhajurun ba almajirai banei, ❌",NEUTRAL,Code-mix
1.2855844234932838e+18,,maryamsabubakar53@gmail.com,0.5276431441,warning ne ake yima buhari🤣,@bbchausa Warning ne ake yima buhari🤣,NEUTRAL,Code-mix
1.3068454072056218e+18,,maryamsabubakar53@gmail.com,1.0,wai har yanzu film dinnan bai kare ba 🤔,@bbchausa Wai har yanzu film dinnan bai kare ba? 🤔,NEUTRAL,Code-mix
1.2771989575679795e+18,,maryamsabubakar53@gmail.com,1.0,account nakine ya cika shiyasa suka rage mini😃,@washafatii Account nakine ya cika shiyasa suka rage mini😃,NEUTRAL,Code-mix
1.266147391423615e+18,,maryamsabubakar53@gmail.com,1.0,pls sir wai idan wani yaci hancin👃🏻 wani shine zaka daure i need mre explanation pls,@bbchausa Pls sir wai idan wani yaci hancin👃🏻 wani shine zaka daure?? i need mre explanation pls,NEUTRAL,Code-mix
1.2687748135622124e+18,,maryamsabubakar53@gmail.com,1.0,shikenan kano gabadaya ta zama isolation centre 🤣,@bbchausa Shikenan kano gabadaya ta zama isolation centre 🤣,NEUTRAL,Code-mix
1.2691560019718676e+18,,maryamsabubakar53@gmail.com,1.0,lol nadade banshiga gunnan ba😍😘,@washafatii Lol nadade banshiga gunnan ba😍😘,NEUTRAL,Code-mix
1.284036326745088e+18,,maryamsabubakar53@gmail.com,1.0,wan nan da oga at the top kike bari yajiki🤣😁,@Rahma_sadau Wan nan da oga at the top kike bari yajiki...🤣😁,NEUTRAL,Code-mix
1.3066583554407383e+18,,maryamsabubakar53@gmail.com,1.0,but handwriting dinku ne a guri🤔,@bbchausa But handwriting dinku ne a guri🤔,NEUTRAL,Code-mix
1.2578885583686533e+18,,maryamsabubakar53@gmail.com,1.0,kashi daya daga cikin masu maleria de 🤣 ba coronavirus ba,@bbchausa Kashi Daya daga cikin masu maleria de 🤣 ba coronavirus ba,NEUTRAL,Code-mix
1.256488480324096e+18,,maryamsabubakar53@gmail.com,1.0,kanawa masu wanke hanu a sha ruwar ba 🤣 corona ta wuci wasa,@bbchausa Kanawa. Masu wanke hanu a sha ruwar ba 🤣. Corona ta wuci wasa,NEUTRAL,Code-mix
1.2547968625293394e+18,,maryamsabubakar53@gmail.com,1.0,gaskiya banda lockdown da nazo na karbi nawa rabon 😅,@Rahma_sadau Gaskiya banda lockdown da nazo na karbi nawa rabon 😅,NEUTRAL,Code-mix
1.258620542833365e+18,,maryamsabubakar53@gmail.com,1.0,mai martaba sarkin kauran namoda maj sanusi muhammad rtd👑,"@bbchausa Mai martaba Sarkin Kauran Namoda, Maj. Sanusi Muhammad RTD.👑 https://t.co/QmwBTwHU0M",NEUTRAL,Code-mix
1.258843473836458e+18,,maryamsabubakar53@gmail.com,1.0,of course tunda ya karbi kason shi🤷,"@bbchausa Of course, tunda ya karbi kason shi🤷",NEUTRAL,Code-mix
1.256559309611303e+18,,maryamsabubakar53@gmail.com,1.0,shi yanxu hankali ya kuma kan zabe da zaai a november kawai 😅,@RFI_Ha Shi yanxu hankali ya kuma kan zabe da za'ai a November kawai 😅,NEUTRAL,Code-mix
1.3540369672819753e+18,,maryamsabubakar53@gmail.com,1.0,what does this mean please 😂😂😂ban gane hausan da kyau ba,@bbchausa @MAUthman what does this mean please 😂😂😂Ban gane hausan da kyau ba,NEUTRAL,Code-mix
1.3573383766181683e+18,,maryamsabubakar53@gmail.com,1.0,company ya tsaya kenan 🤣😂😅,@bbchausa Company ya tsaya kenan 🤣😂😅,NEUTRAL,Code-mix
1.258897194230395e+18,,maryamsabubakar53@gmail.com,1.0,point of correction sarki sanusi mai murabus zaku cee 😎😎,"@bbchausa ""Point of correction "" Sarki sanusi Mai murabus zaku cee 😎😎",NEUTRAL,Code-mix
1.3556103367669391e+18,,maryamsabubakar53@gmail.com,1.0,basu iyawa period 🙅‍♂️,@bbchausa Basu iyawa period 🙅‍♂️,NEUTRAL,Code-mix
1.038924513612837e+18,,maryamsabubakar53@gmail.com,1.0,suna son ayi clicking ne 😝,@bbchausa Suna son ayi clicking ne 😝,NEUTRAL,Code-mix
1.264839722439934e+18,,maryamsabubakar53@gmail.com,1.0,same to u bro a bada tazara a wanke hannu a kuma zauna a gida inji malam 😅👍😘,@Rahma_sadau Same to u bro. A bada tazara a wanke hannu a kuma zauna a gida inji malam 😅👍😘,NEUTRAL,Code-mix
1.2593946864705004e+18,,maryamsabubakar53@gmail.com,1.0,pls ku nuna mana irin wannan a nigeria 🙏🙏🙏,@bbchausa Pls Ku Nuna Mana Irin Wannan A Nigeria 🙏🙏🙏,NEUTRAL,Code-mix
1.276041530143314e+18,,maryamsabubakar53@gmail.com,1.0,wakar 🎶awara da yaji da dumi duminta🎶 cin cin meat 5 lemon ayaba🎶🎶,"@bbchausa Wakar 🎶awara da yaji da dumi duminta🎶 cin cin, meat 5, lemon, ayaba🎶..................🎶",NEUTRAL,Code-mix
1.2599401350362276e+18,,maryamsabubakar53@gmail.com,1.0,hahahahha you guys are funny😂😂😂 haka sukace muku sunan maganin tazargada,"@bbchausa Hahahahha you guys are funny😂😂😂 Haka sukace muku sunan maganin ""Tazargada""",NEUTRAL,Code-mix
1.256245053141418e+18,,maryamsabubakar53@gmail.com,1.0,shine zaku sa pic din irin wannan ginin😒,@bbchausa Shine zaku sa pic din irin wannan ginin?😒,NEUTRAL,Code-mix
1.26e+18,,maryamsabubakar53@gmail.com,1.0,🙆‍♂️ broooo lallai rahma wato biki taba cemin bro ba amma kina cewa bashari bro ko ni ya labarin tamu yan uwan takar 🤔,@Rahma_sadau @BashirAhmaad 🙆‍♂️ Broooo. Lallai Rahma wato biki taba cemin bro ba amma Kina cewa bashari bro ko ni ya labarin tamu yan uwan takar 🤔,NEUTRAL,Code-mix
1.2547700286053458e+18,,maryamsabubakar53@gmail.com,1.0,hour bakwai daga kano zuwa abuja 🤣,@bbchausa @abubakarAAA Hour bakwai daga kano zuwa abuja 🤣,NEUTRAL,Code-mix
1.2613375113908838e+18,,maryamsabubakar53@gmail.com,1.0,munanan muna jira boss💪,@princeazango Munanan muna jira Boss💪,NEUTRAL,Code-mix
1.2565603860626473e+18,,maryamsabubakar53@gmail.com,1.0,covid organic fa ko dan shi daga madagascar 🇲🇬 yake,@bbchausa Covid organic fa ko dan shi daga madagascar 🇲🇬 yake,NEUTRAL,Code-mix
1.3034207053762847e+18,,maryamsabubakar53@gmail.com,1.0,mc akwai tambayoyi fa a lahira 🙄,@bbchausa Mc akwai tambayoyi fa a lahira 🙄,NEUTRAL,Code-mix
1.265207787711271e+18,,maryamsabubakar53@gmail.com,1.0,duk me san irin atamfar da tasa🤓 muna siar wa a tuntubemu a wannan number +2348064446168,@Rahma_sadau Duk me san irin atamfar da tasa🤓 muna siar wa a tuntubemu a wannan number +2348064446168 https://t.co/JpcEwvxCAJ,NEUTRAL,Code-mix
1.2660422245440143e+18,,maryamsabubakar53@gmail.com,1.0,sarki inba tsoroba amin sub😂😂😂,@alinuhu Sarki inba tsoroba amin sub😂😂😂,NEUTRAL,Code-mix
1.2662364322946703e+18,,maryamsabubakar53@gmail.com,1.0,sbida bbu corona d ake fda🤷‍♀️,@bbchausa Sbida bbu corona d ake fda🤷‍♀️,NEUTRAL,Code-mix
1.3537401666624143e+18,,maryamsabubakar53@gmail.com,1.0,muna layin tea ☕☕☕,@aminiyatrust Muna layin tea ☕☕☕,NEUTRAL,Code-mix
1.264222274816815e+18,,maryamsabubakar53@gmail.com,1.0,idan gaskia ne anga wata to nikam yau nayi daya part of my sitta shawwal saura biyar😩,@bbchausa Idan gaskia ne anga wata to nikam yau nayi daya part of my sitta shawwal saura biyar😩,NEUTRAL,Code-mix
1.0013492851522806e+18,,maryamsabubakar53@gmail.com,1.0,tuwon shinkafa for za peelings 😋 😄,@Rahma_sadau Tuwon shinkafa for za peelings 😋 😄,NEUTRAL,Code-mix
1.014378622428287e+18,,maryamsabubakar53@gmail.com,1.0,wannan ai old video ne tun 2016😂😂,@Rahma_sadau Wannan ai old video ne tun 2016😂😂,NEUTRAL,Code-mix
1.016633997110235e+18,,maryamsabubakar53@gmail.com,1.0,mu kuma wadanda baa nigeria muke bafa sister what we can do💆👦👩,@Rahma_sadau Mu kuma wadanda baa nigeria muke bafa sister what we can do?💆👦👩,NEUTRAL,Code-mix
1.0191640013123544e+18,,maryamsabubakar53@gmail.com,1.0,gaskiya wannan abun dubawa ne kam ina tunanin akwai wani abu a tsakanin su amman bari muga nan da xuwa two months komai xai fito ai mudai 👀,@bbchausa Gaskiya wannan abun dubawa ne kam ina tunanin akwai wani Abu a tsakanin su Amman Bari muga nan da xuwa two months komai xai fito Ai mudai 👀,NEUTRAL,Code-mix
1.022987522664747e+18,,maryamsabubakar53@gmail.com,1.0,my boss pls wly kwana biyu ba naganin posting ga a instagram naku har kunlun ibrahim sai naga zango👍,@princeazango my boss pls wly kwana biyu ba naganin posting ga a instagram naku har Kunlun Ibrahim sai naga Zango👍,NEUTRAL,Code-mix
1.0213147050492436e+18,,maryamsabubakar53@gmail.com,1.0,😂😂😂 kayi mana remake din padman a kannywood,@FalaluDorayi 😂😂😂 kayi mana remake din Padman a Kannywood,NEUTRAL,Code-mix
1.0323870561382482e+18,,maryamsabubakar53@gmail.com,1.0,nake jin dalilin da umar ya yi tambayar yaushe zan zo kenan barbecue loading 🙌,@FalaluDorayi @UmarGombe @sir_zeeesu Nake jin dalilin da Umar ya yi tambayar yaushe zan zo kenan. Barbecue loading 🙌,NEUTRAL,Code-mix
1.0337023941887058e+18,,maryamsabubakar53@gmail.com,1.0,1 credit alert kararrawar shiga ko fitar kudi 2 missed call kiran d aka rasa 3 selfie daukan hoton kai😊,@bbchausa 1- credit alert: kararrawar shiga ko fitar kudi. 2 missed call: kiran d aka rasa. 3 selfie: daukan hoton kai..😊,NEUTRAL,Code-mix
1.0337096700269608e+18,,maryamsabubakar53@gmail.com,1.0,lol menene maanar mati to🤣🤣,@Rahma_sadau Lol menene ma'anar mati to🤣🤣,NEUTRAL,Code-mix
1.035405902633939e+18,,maryamsabubakar53@gmail.com,1.0,raayi riga wa ke bi a yanzu just heard an ambata😊,@bbchausa ..ra'ayi riga ..wa ke bi a yanzu just heard #Ranarhausa an ambata😊,NEUTRAL,Code-mix
1.0455544054357484e+18,,maryamsabubakar53@gmail.com,1.0,maybe yana fama da buga katin bikin sa😂,@FalaluDorayi @UmarGombe @alinuhu @aashariff @tijjaniasase1 @sir_zeeesu @Bellokingkhan @Maikudi001 Maybe Yana fama da buga katin bikin sa.😂,NEUTRAL,Code-mix
